course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
CONSTRUCTION INDUST SEMR,LEC,2,R,12:00PM,1:50PM,Krueger,,10,0,10,ARCH,2022-08-29,2022-12-20,FALL 2022,58112,4510,01,ARCH-4510,Construction Industry Seminar 1,"This course introduces the construction industry as an essential context for realizing architecture. It is a survey of the people, organizations, and professional and industry groups involved in design, construction, finance, insurance, and regulation of building. Current issues influencing design quality are identified by the class and are explored in a series of student-organized in-depth seminars with industry participants. This is required of all architecture undergraduates in the B.S. in Building Sciences program.",,,"['ARCH-2360', 'ARCH-4550', 'ARCH-4740']",[],Architecture
PROFESSIONAL PRACTICE 1,LEC,2,R,6:00PM,6:50PM,Pacheco,,30,0,30,ARCH,2022-08-29,2022-12-20,FALL 2022,55147,4540,01,ARCH-4540,Professional Practice 1,"An introduction to architectural practice as related to accomplishing design projects. An overview of professional obligations, registration and conduct, architects’ roles in project delivery, and office organization and management for delivering professional services. In-depth examination of architects’ responsibilities for health, safety, and welfare in design; building code requirements for fire protection, life safety, and accessibility; economics of building systems and assemblies; design and construction contracts; and design documentation.",,,[],[],Architecture
PROFESSIONAL PRACTICE 1,LEC,2,T,6:00PM,7:50PM,Pacheco,,30,0,30,ARCH,2022-08-29,2022-12-20,FALL 2022,55147,4540,01,ARCH-4540,Professional Practice 1,"An introduction to architectural practice as related to accomplishing design projects. An overview of professional obligations, registration and conduct, architects’ roles in project delivery, and office organization and management for delivering professional services. In-depth examination of architects’ responsibilities for health, safety, and welfare in design; building code requirements for fire protection, life safety, and accessibility; economics of building systems and assemblies; design and construction contracts; and design documentation.",,,[],[],Architecture
PROFESSIONAL PRACTICE 2,LEC,2,T,6:00PM,7:50PM,Pacheco,,50,0,50,ARCH,2022-08-29,2022-12-20,FALL 2022,57627,4550,01,ARCH-4550,Professional Practice 2,"This course covers topics that are essential to developing an effective professional architectural practice. The course will address professional obligations and ethics, contracts, registration, office organization, and management. The course will emphasize effective communication, negotiating, public speaking, and team development.",,,[],[],Architecture
MATERIALS AND ENCLOSURES,LEC,2,M,12:00PM,1:50PM,Loercher,,70,0,70,ARCH,2022-08-29,2022-12-20,FALL 2022,57891,4560,01,ARCH-4560,Materials and Enclosures,"In a world of rapid technological change, this course aims to equip future architects with the ability to position, understand, and implement new materials and systems in meaningful ways. The working principles of selected advanced materials and systems are explained and issues of material development, applications, and integration into buildings systems are addressed. Emphasis is also placed on understanding the issues involved when combining and installing new materials or systems into buildings. Students are further introduced to detail development. Sustainability: New materials and systems are explored with the objective of formulating meaningful technological response to critical environmental and societal issues such as resource depletion, environmental degradation, and globalization.",,,"['ARCH-2510', 'ARCH-2350']",[],Architecture
MATERIALS SYSTEMS & PRODUCTION,LEC,3,T,2:00PM,4:50PM,Draper,,10,0,10,ARCH,2022-08-29,2022-12-20,FALL 2022,58380,4580,80,ARCH-4580,,"The goal of Material Systems and Production is threefold: to develop a fundamental understanding of materials through first principles, classification, production, and impacts, to develop models for material properties and testing, and to develop criteria to make reasoned choices for the implementation of materials in the built environment. Students will engage in directed research projects with the intent of opportunistically identifying intrinsic material properties, exploiting production-forming logics, and developing a prototype detail assembly for testing.",,,,,Architecture
ENTREPRENEURSHIP &ARCHITECTURE,LEC,2,M,10:00AM,11:50AM,Lee,,30,0,30,ARCH,2022-08-29,2022-12-20,FALL 2022,59496,4590,01,ARCH-4590,Entrepreneurship and Architecture,"This course addresses the range of economic issues related to the practice of architecture. Topics will include economic cycles and building construction, globalization of architectural practice, case studies of models of practice, setting and negotiation of fees for services, economic relationships of architects and consultants, cost estimation.",,,[],[],Architecture
BLDG SYSTEMS AND ENVIRONMENT,LEC,4,TF,8:00AM,9:50AM,Loercher,,30,0,30,ARCH,2022-08-29,2022-12-20,FALL 2022,59497,4740,01,ARCH-4740,Building Systems and Environment,"Design analysis and performance characteristics of building environmental systems, emphasizing heating, cooling, ventilation, and lighting systems. In addition, building electrical systems, acoustics, water, waste, and drainage systems are covered in terms of fundamental theory, designs, and calculations. Case studies, field trips, and system design project work are required.",,,['ARCH-2360'],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,STU,5,MWR,2:00PM,5:50PM,Crembil,,55,0,55,ARCH,2022-08-29,2022-12-20,FALL 2022,57629,4770,01,ARCH-4770,Architectural Design Studio 5,"This is an upper division architectural design studio that explores topics of contemporary interest to the discipline. Students apply for this studio based on their personal interest and professional objectives. Three such studios Architectural Design Studio 5, Architectural Design Studio 6, and Architectural Design Studio 7, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program.",,,['ARCH-2830'],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,STU,5,MWR,2:00PM,5:50PM,Staff,,18,0,18,ARCH,2022-08-29,2022-12-20,FALL 2022,57628,4770,02,ARCH-4770,Architectural Design Studio 5,"This is an upper division architectural design studio that explores topics of contemporary interest to the discipline. Students apply for this studio based on their personal interest and professional objectives. Three such studios Architectural Design Studio 5, Architectural Design Studio 6, and Architectural Design Studio 7, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program.",,,['ARCH-2830'],[],Architecture
